,site_id,url,deal_type,city,zip_code,post_canton,accuracy,latitude,longitude,price_unit,price,property_type,living_space,rooms,perspective,year_built,outdoor_parking,indoor_parking,balcony,property_area,fireplace,pets_allowed,floor,wheelchair_accessible,ceiling_height,lift,cable_tv,last_renovation,floor_space,cubage,minergie_certified
4102,3000348847,https://www.homegate.ch/rent/3000348847,rent,Pfungen,8422,ZH,HIGH,47.517158,8.6414317,Month,1770.0,APARTMENT,90.0,4.5,,1996.0,,,,,,1.0,2,,,,,2011.0,,,
4103,3000388367,https://www.homegate.ch/rent/3000388367,rent,Oberembrach,8425,ZH,HIGH,47.4944402,8.643704999999999,Month,1649.0,APARTMENT,80.0,3.5,1.0,,,,1.0,,,1.0,2,,,,,,,,
4104,3000404072,https://www.homegate.ch/rent/3000404072,rent,Weiach,8187,ZH,HIGH,47.5549505,8.438294299999999,Month,1860.0,APARTMENT,111.0,4.5,1.0,2000.0,,1.0,1.0,,,,2,,180.0,,1.0,2017.0,111.0,,
4105,3000321571,https://www.homegate.ch/rent/3000321571,rent,Mettmenstetten,8932,ZH,HIGH,47.2437067,8.464121,Month,1974.0,APARTMENT,84.0,3.5,1.0,2015.0,,1.0,1.0,,,1.0,1,,,1.0,1.0,,,,
4107,3000431308,https://www.homegate.ch/rent/3000431308,rent,Bachenbülach,8184,ZH,HIGH,47.5005151,8.5442127,Month,2270.0,APARTMENT,120.0,4.5,1.0,2004.0,,1.0,1.0,,,,2,,,1.0,1.0,,,,
4111,3000393072,https://www.homegate.ch/rent/3000393072,rent,Affoltern am Albis,8910,ZH,HIGH,47.2764066,8.456397299999999,Month,2350.0,APARTMENT,101.0,4.5,,1980.0,1.0,1.0,,,,1.0,2,,,,1.0,2007.0,,,
4115,3000396739,https://www.homegate.ch/rent/3000396739,rent,Pfungen,8422,ZH,MEDIUM,47.51858499999999,8.6427103,Month,2025.0,APARTMENT,105.0,3.5,,2019.0,,,,,,,1,,,,,,,,
4116,3000439476,https://www.homegate.ch/rent/3000439476,rent,Oberembrach,8425,ZH,HIGH,47.4879833,8.6200038,Month,1830.0,APARTMENT,90.0,3.5,,1974.0,1.0,,1.0,,,1.0,Ground,,,,1.0,2015.0,,,
4117,3000319760,https://www.homegate.ch/rent/3000319760,rent,Weiach,8187,ZH,HIGH,47.5612073,8.4281693,Month,2145.0,APARTMENT,105.0,4.5,,2015.0,1.0,1.0,1.0,,,1.0,Ground,1.0,2.4,1.0,1.0,,,,
4118,3000413141,https://www.homegate.ch/rent/3000413141,rent,Lufingen,8426,ZH,HIGH,47.4877589,8.595658499999999,Month,2228.0,APARTMENT,108.0,4.5,,1968.0,1.0,,,,1.0,1.0,Ground,,,,1.0,2011.0,108.0,,
4119,3000377770,https://www.homegate.ch/rent/3000377770,rent,Lufingen,8426,ZH,HIGH,47.488576,8.591533,Month,2705.0,APARTMENT,121.0,4.5,1.0,2019.0,,1.0,1.0,,,1.0,3,,,1.0,1.0,,,,
4120,3000228114,https://www.homegate.ch/rent/3000228114,rent,Mettmenstetten,8932,ZH,HIGH,47.2476116,8.4680533,Month,1990.0,APARTMENT,87.0,4.5,,,,,,,,,1,,,,,,,,
4123,3000333769,https://www.homegate.ch/rent/3000333769,rent,Bachenbülach,8184,ZH,HIGH,47.5029021,8.5441149,Month,2590.0,APARTMENT,166.0,4.5,1.0,2006.0,,1.0,1.0,,,1.0,2,,,1.0,1.0,,,,
4124,3000374178,https://www.homegate.ch/rent/3000374178,rent,Bachenbülach,8184,ZH,HIGH,47.502344,8.545222299999999,Month,2930.0,APARTMENT,130.0,4.5,1.0,2011.0,,1.0,1.0,,1.0,,Ground,,,,1.0,,,,1.0
4130,110211396,https://www.homegate.ch/rent/110211396,rent,Affoltern am Albis,8910,ZH,HIGH,47.2856879,8.453941799999999,Month,2350.0,APARTMENT,101.0,4.5,1.0,1966.0,,,1.0,,,1.0,3,,,,,2014.0,,,
4131,3000393000,https://www.homegate.ch/rent/3000393000,rent,Affoltern am Albis,8910,ZH,HIGH,47.27523799999999,8.4495533,Month,2351.0,APARTMENT,,5.5,1.0,1987.0,,,1.0,,1.0,,3,,,1.0,1.0,2016.0,132.0,,
4133,3000426888,https://www.homegate.ch/rent/3000426888,rent,Zürich,8048,ZH,HIGH,47.38630759999999,8.4976086,Month,720.0,APARTMENT,15.0,,,,,,,,,,,,,,,,,,
4134,3000427149,https://www.homegate.ch/rent/3000427149,rent,Zürich,8048,ZH,LOW,47.3860458,8.4793558,Month,800.0,APARTMENT,20.0,,,,,,,,,,,,,,,,,,
4140,109384895,https://www.homegate.ch/rent/109384895,rent,Pfungen,8422,ZH,HIGH,47.51656930000001,8.646447799999999,Month,2095.0,APARTMENT,125.0,4.5,1.0,,,1.0,1.0,,,,4,,,,1.0,,,,
4141,110149898,https://www.homegate.ch/rent/110149898,rent,Pfungen,8422,ZH,HIGH,47.5162151,8.643044699999999,Month,2100.0,APARTMENT,100.0,4.5,1.0,,,1.0,1.0,,1.0,1.0,1,,2.4,,1.0,2018.0,120.0,,
4142,3000392159,https://www.homegate.ch/rent/3000392159,rent,Oberembrach,8425,ZH,HIGH,47.4884853,8.6163749,Month,1990.0,APARTMENT,81.0,2.5,,2012.0,,,1.0,,,1.0,2,,,1.0,,,,,
4143,3000392161,https://www.homegate.ch/rent/3000392161,rent,Oberembrach,8425,ZH,HIGH,47.4884853,8.6163749,Month,2368.0,APARTMENT,110.0,4.5,,2012.0,,,1.0,,,1.0,Ground,,,1.0,,,,,
4144,3000404390,https://www.homegate.ch/rent/3000404390,rent,Embrach,8424,ZH,MEDIUM,47.4999001,8.5933189,Month,2150.0,APARTMENT,81.0,3.5,,,,,,,,,1,,,,,,,,
4145,3000336843,https://www.homegate.ch/rent/3000336843,rent,Weiach,8187,ZH,MEDIUM,47.5610377,8.4316286,Month,2500.0,APARTMENT,103.0,3.5,1.0,2018.0,1.0,1.0,1.0,,,,3,1.0,240.0,1.0,1.0,,103.0,,1.0
4146,3000437015,https://www.homegate.ch/rent/3000437015,rent,Weiach,8187,ZH,MEDIUM,47.5610377,8.4316286,Month,2800.0,APARTMENT,103.0,3.5,1.0,2018.0,,,1.0,,,,3,1.0,,1.0,1.0,,,,1.0
4147,3000374764,https://www.homegate.ch/rent/3000374764,rent,Lufingen,8426,ZH,HIGH,47.488489,8.591554,Month,2585.0,APARTMENT,123.0,5.5,,2019.0,,1.0,1.0,,,1.0,2,,2.44,1.0,1.0,,,,
4148,3000355544,https://www.homegate.ch/rent/3000355544,rent,Lufingen,8426,ZH,HIGH,47.488431,8.591576,Month,1748.0,APARTMENT,76.0,,,1870.0,,1.0,,,,1.0,2,,,,1.0,2020.0,,,
4149,3000250319,https://www.homegate.ch/rent/3000250319,rent,Mettmenstetten,8932,ZH,HIGH,47.2411795,8.4670841,Month,2065.0,APARTMENT,83.0,3.5,1.0,2018.0,1.0,1.0,1.0,,,1.0,1,,2.4,1.0,,,,,1.0
4150,3000383348,https://www.homegate.ch/rent/3000383348,rent,Mettmenstetten,8932,ZH,HIGH,47.24889839999999,8.463956399999999,Month,2141.0,APARTMENT,100.0,4.5,1.0,1995.0,,1.0,1.0,,1.0,,1,,,,1.0,,95.0,,
4152,3000375539,https://www.homegate.ch/rent/3000375539,rent,Bachenbülach,8184,ZH,HIGH,47.5046301,8.5491454,Month,3250.0,APARTMENT,150.0,6.0,1.0,1995.0,,1.0,1.0,,,1.0,1,,,1.0,1.0,,,,
4156,3000429825,https://www.homegate.ch/rent/3000429825,rent,Wädenswil,8820,ZH,HIGH,47.2297877,8.6698928,Month,600.0,APARTMENT,16.0,,,,,,,,,,,,,,,,,,
4157,3000435462,https://www.homegate.ch/rent/3000435462,rent,Wädenswil,8820,ZH,HIGH,47.2297877,8.6698928,Month,600.0,APARTMENT,16.0,,,,,,,,,,,,,,,,,,
4158,3000426680,https://www.homegate.ch/rent/3000426680,rent,Wädenswil,8820,ZH,HIGH,47.2297877,8.6698928,Month,600.0,APARTMENT,16.0,,,,,,,,,,,,,,,,,,
4159,3000405600,https://www.homegate.ch/rent/3000405600,rent,Affoltern am Albis,8910,ZH,HIGH,47.280885,8.4538769,Month,2450.0,APARTMENT,165.0,4.5,1.0,,,1.0,1.0,,1.0,1.0,3,,,1.0,1.0,,,,
4160,3000365274,https://www.homegate.ch/rent/3000365274,rent,Affoltern am Albis,8910,ZH,HIGH,47.1961923,8.5305008,Month,2500.0,APARTMENT,111.0,3.5,,1996.0,,,,,,1.0,1,,,1.0,1.0,,,,
4161,3000426746,https://www.homegate.ch/rent/3000426746,rent,Zürich,8048,ZH,HIGH,47.38330329999999,8.4851497,Month,1150.0,APARTMENT,15.0,,,,,,,,,,,,,,,,,,
4162,3000427286,https://www.homegate.ch/rent/3000427286,rent,Zürich,8048,ZH,MEDIUM,47.38305949999999,8.47917,Month,1250.0,APARTMENT,,,,,,,,,,,,,,,,,,,
4163,3000426868,https://www.homegate.ch/rent/3000426868,rent,Zürich,8048,ZH,HIGH,47.3848719,8.4936701,Month,1360.0,APARTMENT,125.0,,,,,,,,,,,,,,,,,,
4172,3000419695,https://www.homegate.ch/rent/3000419695,rent,Teufen ZH,8428,ZH,LOW,47.5493587,8.5742485,Month,1490.0,APARTMENT,85.0,3.5,,,1.0,,,,,,1,,,,,,,,
4174,3000434072,https://www.homegate.ch/rent/3000434072,rent,Oberembrach,8425,ZH,HIGH,47.4887621,8.6196588,Month,2460.0,APARTMENT,123.0,4.5,,2012.0,,,1.0,,,,1,,,,,,,,
4175,3000408773,https://www.homegate.ch/rent/3000408773,rent,Oberembrach,8425,ZH,HIGH,47.4860297,8.6192836,Month,2630.0,APARTMENT,220.0,8.5,1.0,,1.0,1.0,1.0,,1.0,1.0,2,,,,1.0,,,,
4176,3000374172,https://www.homegate.ch/rent/3000374172,rent,Embrach,8424,ZH,HIGH,47.506076,8.588863,Month,1970.0,APARTMENT,94.0,3.5,1.0,2020.0,1.0,1.0,1.0,,,,1,1.0,2.4,1.0,,,,,
4177,3000354432,https://www.homegate.ch/rent/3000354432,rent,Embrach,8424,ZH,HIGH,47.5178957,8.5880137,Month,1450.0,APARTMENT,,2.0,,,1.0,,1.0,,,1.0,Ground,,,,,,,,
4180,3000298656,https://www.homegate.ch/rent/3000298656,rent,Freienstein,8427,ZH,HIGH,47.5369169,8.5803677,Month,1600.0,APARTMENT,91.0,4.5,1.0,,1.0,,1.0,,,,3,,,,1.0,,91.0,,
4181,3000427903,https://www.homegate.ch/rent/3000427903,rent,Freienstein,8427,ZH,HIGH,47.530307,8.5824824,Month,1935.0,APARTMENT,74.0,3.5,1.0,2016.0,1.0,,1.0,,,,1,,,1.0,,,,,1.0
4184,3000383799,https://www.homegate.ch/rent/3000383799,rent,Lufingen,8426,ZH,HIGH,47.4889381,8.5931257,Month,1777.0,APARTMENT,,3.5,,,,1.0,1.0,,1.0,1.0,1,,,,1.0,,,,
4185,3000187155,https://www.homegate.ch/rent/3000187155,rent,Lufingen,8426,ZH,HIGH,47.4890313,8.5927959,Month,1999.0,APARTMENT,,4.5,,,,1.0,1.0,,1.0,1.0,1,,,,1.0,,,,
4186,3000418856,https://www.homegate.ch/rent/3000418856,rent,Mettmenstetten,8932,ZH,HIGH,47.2415818,8.4679673,Month,2150.0,APARTMENT,101.0,3.5,,2012.0,1.0,1.0,1.0,,,,2,1.0,2.4,1.0,1.0,,101.0,,1.0
